球団,選手名,ポジション,打率,打数,得点,安打,二塁打,三塁打,本塁打,打点,三振,四球,死球,犠打,盗塁,失策,出塁率,長打率,OPS,ISO,期間
千葉ロッテマリーンズ,髙部 瑛斗,外野手,0.000,5,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,藤原 恭大,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,角中 勝也,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,西川 史礁,外野手,0.273,11,2,3,0,0,1,1,2,1,0,0,0,0,0.267,0.545,0.812,0.273,2026/05/26_2026/05/31
千葉ロッテマリーンズ,ポランコ,外野手,0.000,7,0,0,0,0,0,0,4,1,0,0,0,0,0.125,0.000,0.125,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,石川 慎吾,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,岡 大海,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,井上 広大,外野手,0.000,6,0,0,0,0,0,0,3,1,0,0,0,0,0.143,0.000,0.143,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,愛斗,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,山口 航輝,外野手,0.250,12,1,3,2,1,0,2,0,0,0,0,0,1,0.200,0.583,0.783,0.333,2026/05/26_2026/05/31
千葉ロッテマリーンズ,山本 大斗,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,和田 康士朗,外野手,0.333,3,0,1,0,0,0,1,1,0,0,0,1,0,0.250,0.333,0.583,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,富山 紘之進,捕手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,金田 優太,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,勝又 琉偉,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,谷村 剛,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,松石 信八,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,山﨑 剛,内野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,杉山 諒,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,髙野 光海,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,藤田 和樹,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
千葉ロッテマリーンズ,アセベド,外野手,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2026/05/26_2026/05/31
